node,operation,nlistener,out_local_msgs,in_local_msgs,out_remote_msgs,in_remote_msgs,inf_constraints,gen_instructions,setup_time,get_msg_time,sending_time,bhv_inf_time,constraint_inf_time,msg_inf_time,planning_time,latency,solving_time,total_time
database,update,1,0,0,1,0,2,3,0.0003826618194580078,0.5996613502502441,1.2328858375549316,0.27500057220458984,0,9.72747802734375e-05,0.2059178352355957,0.0,0.48091840744018555,2.3139455318450928
database,update,1,0,0,1,0,2,3,0.00037598609924316406,0.5102171897888184,0.4319179058074951,0.2711055278778076,0,9.655952453613281e-05,0.20482301712036133,0.0,0.47592854499816895,1.4185361862182617
database,update,1,0,0,1,0,2,3,0.00019478797912597656,0.5955710411071777,0.3650786876678467,0.27017927169799805,0,8.988380432128906e-05,0.1985640525817871,0.0,0.46874332427978516,1.4296777248382568
database,update,1,0,0,1,0,2,3,0.00033926963806152344,0.5005326271057129,0.6417474746704102,0.2807614803314209,0,9.417533874511719e-05,0.2012157440185547,0.0,0.4819772243499756,1.6246907711029053
database,update,1,0,0,1,0,2,3,0.0002181529998779297,0.4292941093444824,0.29146289825439453,0.2678074836730957,0,0.00010013580322265625,0.1978929042816162,0.0,0.4657003879547119,1.1867756843566895
database,update,1,0,0,1,0,2,3,0.00027561187744140625,0.5977427959442139,0.2754783630371094,0.28026461601257324,0,9.679794311523438e-05,0.1986391544342041,0.0,0.47890377044677734,1.3524973392486572
database,update,1,0,0,1,0,2,3,0.00029397010803222656,0.49134230613708496,0.23282265663146973,0.26731395721435547,0,0.00010085105895996094,0.2010328769683838,0.0,0.46834683418273926,1.1929066181182861
sensor_0,update,1,2,2,2,1,2,6,0.00043773651123046875,1.0077168941497803,0.09200525283813477,0.6091780662536621,0.00016927719116210938,0.00019979476928710938,0.4061727523803711,0.0,1.0153508186340332,2.115879774093628
sensor_0,update,1,2,2,2,1,2,6,0.00035881996154785156,1.1005489826202393,0.10151553153991699,0.4887528419494629,0.0001506805419921875,0.00020885467529296875,0.3903985023498535,0.0,0.8791513442993164,2.0819342136383057
sensor_0,update,1,2,2,2,1,2,6,0.0004203319549560547,0.27782106399536133,0.03393363952636719,0.4483668804168701,9.655952453613281e-05,0.0002148151397705078,0.3981199264526367,0.0,0.8464868068695068,1.158973217010498
sensor_0,update,1,2,2,2,1,2,6,0.0002560615539550781,1.2318494319915771,0.11585831642150879,0.4824187755584717,0.00014853477478027344,0.0002110004425048828,0.4034698009490967,0.0,0.8858885765075684,2.2342119216918945
sensor_0,update,1,2,2,2,1,2,6,0.0004470348358154297,0.08903145790100098,0.016239643096923828,0.4526982307434082,9.918212890625e-05,0.0002338886260986328,0.394733190536499,0.0,0.8474314212799072,0.9534826278686523
sensor_0,update,1,2,2,2,1,2,6,0.00030684471130371094,0.1442570686340332,0.0211789608001709,0.4593956470489502,9.512901306152344e-05,0.00020122528076171875,0.39678072929382324,0.0,0.8561763763427734,1.0222156047821045
sensor_0,update,1,2,2,2,1,2,6,0.0003559589385986328,0.24009299278259277,0.024521827697753906,0.45589494705200195,9.083747863769531e-05,0.00020313262939453125,0.39102840423583984,0.0,0.8469233512878418,1.1121881008148193
sensor_0,update,1,2,2,2,1,2,6,0.00025463104248046875,0.11314630508422852,0.015178203582763672,0.44721364974975586,8.320808410644531e-05,0.00020241737365722656,0.3932042121887207,0.0,0.8404178619384766,0.9692826271057129
sensor_0,update,1,2,2,2,1,2,6,0.00039649009704589844,0.09086799621582031,0.015903949737548828,0.4539501667022705,8.988380432128906e-05,0.00021576881408691406,0.39330363273620605,0.0,0.8472537994384766,0.9547278881072998
sensor_0,update,1,2,2,2,1,2,6,0.0002903938293457031,0.5900282859802246,0.061794281005859375,0.4414494037628174,7.700920104980469e-05,0.00020122528076171875,0.41033267974853516,0.0,0.8517820835113525,1.5041732788085938
