node,operation,nlistener,out_local_msgs,in_local_msgs,out_remote_msgs,in_remote_msgs,inf_constraints,gen_instructions,setup_time,get_msg_time,sending_time,bhv_inf_time,constraint_inf_time,msg_inf_time,planning_time,latency,solving_time,total_time
sensor_13,deploy,15,0,0,0,0,2,2,0.0003781318664550781,0.00010657310485839844,9.5367431640625e-07,0,0,0,0.6748807430267334,0.0,0.6748807430267334,0.6753664016723633
sensor_13,deploy,15,0,0,0,0,2,2,0.0004436969757080078,0.000156402587890625,7.152557373046875e-07,0,0,0,0.462186336517334,0.0,0.462186336517334,0.4627871513366699
sensor_13,deploy,15,0,0,0,0,2,2,0.0002827644348144531,0.00010132789611816406,4.76837158203125e-07,0,0,0,0.45095300674438477,0.0,0.45095300674438477,0.4513375759124756
sensor_13,deploy,15,0,0,0,0,2,2,0.00035572052001953125,0.0001430511474609375,9.5367431640625e-07,0,0,0,0.44766902923583984,0.0,0.44766902923583984,0.4481687545776367
sensor_13,deploy,15,0,0,0,0,2,2,0.00035762786865234375,3.504753112792969e-05,7.152557373046875e-07,0,0,0,0.45549511909484863,0.0,0.45549511909484863,0.4558885097503662
sensor_13,deploy,15,0,0,0,0,2,2,0.0003445148468017578,0.00010442733764648438,9.5367431640625e-07,0,0,0,0.4520838260650635,0.0,0.4520838260650635,0.4525337219238281
sensor_13,deploy,15,0,0,0,0,2,2,0.0003848075866699219,0.0001327991485595703,7.152557373046875e-07,0,0,0,0.45160460472106934,0.0,0.45160460472106934,0.45212292671203613
sensor_13,deploy,15,0,0,0,0,2,2,0.00047087669372558594,0.00017023086547851562,9.5367431640625e-07,0,0,0,0.4605288505554199,0.0,0.4605288505554199,0.46117091178894043
sensor_13,deploy,15,0,0,0,0,2,2,0.00044655799865722656,0.0001468658447265625,4.76837158203125e-07,0,0,0,0.4569821357727051,0.0,0.4569821357727051,0.45757603645324707
sensor_13,deploy,15,0,0,0,0,2,2,0.0002567768096923828,0.00010418891906738281,7.152557373046875e-07,0,0,0,0.4525628089904785,0.0,0.4525628089904785,0.4529244899749756
sensor_14,deploy,15,0,0,0,0,2,2,0.0003376007080078125,0.00015783309936523438,9.5367431640625e-07,0,0,0,0.7125790119171143,0.0,0.7125790119171143,0.7130753993988037
sensor_14,deploy,15,0,0,0,0,2,2,0.00045943260192871094,6.270408630371094e-05,7.152557373046875e-07,0,0,0,0.4714016914367676,0.0,0.4714016914367676,0.4719245433807373
sensor_14,deploy,15,0,0,0,0,2,2,0.0003879070281982422,0.00010228157043457031,7.152557373046875e-07,0,0,0,0.4624786376953125,0.0,0.4624786376953125,0.4629695415496826
sensor_14,deploy,15,0,0,0,0,2,2,0.00036787986755371094,0.00014853477478027344,4.76837158203125e-07,0,0,0,0.46702098846435547,0.0,0.46702098846435547,0.46753787994384766
sensor_14,deploy,15,0,0,0,0,2,2,0.00030422210693359375,0.00010800361633300781,9.5367431640625e-07,0,0,0,0.470689058303833,0.0,0.470689058303833,0.471102237701416
sensor_14,deploy,15,0,0,0,0,2,2,0.00035119056701660156,0.00015664100646972656,9.5367431640625e-07,0,0,0,0.4743165969848633,0.0,0.4743165969848633,0.474825382232666
sensor_14,deploy,15,0,0,0,0,2,2,0.0004513263702392578,0.00018143653869628906,9.5367431640625e-07,0,0,0,0.4560093879699707,0.0,0.4560093879699707,0.45664310455322266
sensor_14,deploy,15,0,0,0,0,2,2,0.0003268718719482422,0.00015926361083984375,9.5367431640625e-07,0,0,0,0.4678385257720947,0.0,0.4678385257720947,0.4683256149291992
sensor_14,deploy,15,0,0,0,0,2,2,0.0003674030303955078,0.000102996826171875,9.5367431640625e-07,0,0,0,0.46120691299438477,0.0,0.46120691299438477,0.46167826652526855
sensor_14,deploy,15,0,0,0,0,2,2,0.00036525726318359375,0.00010275840759277344,7.152557373046875e-07,0,0,0,0.4487907886505127,0.0,0.4487907886505127,0.44925951957702637
