node,operation,nworker,out_local_msgs,in_local_msgs,out_remote_msgs,in_remote_msgs,inf_constraints,gen_instructions,setup_time,get_msg_time,sending_time,bhv_inf_time,constraint_inf_time,msg_inf_time,planning_time,latency,solving_time,total_time
neutron_1,update,2,0,0,0,2,1,4,0.000147104263305664,0.291922569274902,0.0490047931671143,0.580589532852173,7.17639923095703E-05,0.000207424163818359,0.201200485229492,0,0.781790018081665,1.12314367294312
neutron_1,update,2,0,0,0,2,1,4,0.000226020812988281,0.626414299011231,0.0625765323638916,0.583428144454956,7.55786895751953E-05,0.000193119049072266,0.203218460083008,0,0.786646604537964,1.47613215446472
neutron_1,update,2,0,0,0,2,1,4,0.000218868255615234,0.713654518127441,0.0716655254364014,0.583938121795654,7.79628753662109E-05,0.000208616256713867,0.204827785491943,0,0.788765907287598,1.57459139823914
neutron_1,update,2,0,0,0,2,1,4,0.000235557556152344,0.618267297744751,0.0722849369049072,0.613646507263184,7.70092010498047E-05,0.00021815299987793,0.202564239501953,0,0.816210746765137,1.50729370117188
nova_1,update,2,0,0,0,2,1,5,0.000425338745117188,4.14738726615906,0.363438606262207,0.673377513885498,0.000144243240356445,0.000226259231567383,0.225213527679443,0,0.898591041564941,5.41021275520325
nova_1,update,2,0,0,0,2,1,5,0.000184297561645508,2.23580360412598,0.197486162185669,0.476394891738892,0.000113487243652344,0.000202417373657227,0.222915172576904,0,0.699310064315796,3.1331000328064
nova_1,update,2,0,0,0,2,1,5,0.000305652618408203,1.28281331062317,0.11600399017334,0.513473510742188,0.000123262405395508,0.000240325927734375,0.23317551612854,0,0.746649026870728,2.14613556861877
nova_1,update,2,0,0,0,2,1,5,0.000292301177978516,0.580358743667603,0.0796213150024414,0.480931520462036,8.48770141601563E-05,0.000195026397705078,0.22821307182312,0,0.709144592285156,1.36969685554504
nova_1,update,2,0,0,0,2,1,5,0.000181198120117188,1.24241542816162,0.120511054992676,0.47141170501709,0.000131607055664063,0.000215053558349609,0.225583553314209,0,0.696995258331299,2.06044960021973
nova_1,update,2,0,0,0,2,1,5,0.000273942947387695,1.46323919296265,0.138197660446167,0.475582361221314,0.000153064727783203,0.000217199325561523,0.224325895309448,0,0.699908256530762,2.30198931694031
nova_1,update,2,0,0,0,2,1,5,0.000210285186767578,0.844557523727417,0.0890114307403564,0.60017466545105,0.000158786773681641,0.00020146369934082,0.220895767211914,0,0.821070432662964,1.75520992279053
nova_1,update,2,0,0,0,2,1,5,0.000402212142944336,1.2026960849762,0.125706434249878,0.622750043869019,0.000141620635986328,0.000218391418457031,0.231995344161987,0,0.854745388031006,2.18391013145447
nova_1,update,2,0,0,0,2,1,5,0.000322580337524414,1.17993140220642,0.101075172424316,0.608748435974121,0.000136137008666992,0.000236988067626953,0.227758646011353,0,0.836507081985474,2.11820936203003
nova_1,update,2,0,0,0,2,1,5,0.000422954559326172,0.614041090011597,0.0719065666198731,0.592667579650879,7.20024108886719E-05,0.000227212905883789,0.229280471801758,0,0.821948051452637,1.50861787796021
